edge_id,u,v,key,u_lat,u_lon,v_lat,v_lon,length_m,max_speed_kph,travel_time_s,name,highway,oneway,lanes,ref,bridge,tunnel,access,closed,traffic_mult,max_height_m,max_weight_tons
3732241239_3732241596_0,3732241239,3732241596,0,-23.8766163,29.4839063,-23.8765449,29.4838172,12.04612788113238,30.0,1.4455353457358855,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241242_3732241191_0,3732241242,3732241191,0,-23.8783216,29.4775602,-23.877976,29.4772477,49.863764075506296,30.0,5.983651689060755,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241244_3732241462_0,3732241244,3732241462,0,-23.8745165,29.4838668,-23.8740773,29.4834315,65.91003442779466,30.0,7.9092041313353585,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241244_3732241351_0,3732241244,3732241351,0,-23.8745165,29.4838668,-23.8744534,29.4839445,10.566418875545232,30.0,1.2679702650654276,Akademia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241244_3732241501_0,3732241244,3732241501,0,-23.8745165,29.4838668,-23.8747195,29.4836166,34.01279962754137,30.0,4.081535955304965,Akademia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241266_3732241450_0,3732241266,3732241450,0,-23.8786443,29.4755003,-23.8784334,29.4757685,35.96662183330188,30.0,4.315994619996225,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241266_3732241556_0,3732241266,3732241556,0,-23.8786443,29.4755003,-23.8788378,29.4752131,36.38385270270787,30.0,4.366062324324945,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241266_3732241525_0,3732241266,3732241525,0,-23.8786443,29.4755003,-23.878805,29.4756458,23.203479918231096,30.0,2.784417590187732,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241268_3732241385_0,3732241268,3732241385,0,-23.8789568,29.4768307,-23.8785781,29.476498,54.01436099805735,30.0,6.481723319766882,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241269_7230561897_0,3732241269,7230561897,0,-23.8795059,29.4751027,-23.879444,29.4750612,8.073427228641592,30.0,0.968811267436991,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241269_3732241506_0,3732241269,3732241506,0,-23.8795059,29.4751027,-23.8796687,29.4747767,198.00148303534476,30.0,23.76017796424137,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241269_3732241506_1,3732241269,3732241506,1,-23.8795059,29.4751027,-23.8796687,29.4747767,37.76785729359892,30.0,4.532142875231871,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241272_3732241570_0,3732241272,3732241570,0,-23.8778741,29.4778632,-23.8776387,29.4776474,34.16028211224765,30.0,4.099233853469718,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241274_3732241413_0,3732241274,3732241413,0,-23.8781776,29.4789278,-23.878618,29.4784101,71.89505226190441,30.0,8.62740627142853,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241274_3732241388_0,3732241274,3732241388,0,-23.8781776,29.4789278,-23.8780574,29.4790463,26.97870683639121,30.0,3.2374448203669455,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241275_3732241529_0,3732241275,3732241529,0,-23.8785632,29.4772021,-23.8782605,29.4769031,45.356007350668904,30.0,5.442720882080268,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241287_3732241546_0,3732241287,3732241546,0,-23.8806955,29.4749766,-23.8797614,29.4745477,112.65059053305174,30.0,13.518070863966209,Sweet Thorn Drive,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241287_3732241216_0,3732241287,3732241216,0,-23.8806955,29.4749766,-23.880795,29.4750322,12.424509178520688,30.0,1.4909411014224825,Sweet Thorn Drive,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241287_3732241162_0,3732241287,3732241162,0,-23.8806955,29.4749766,-23.8808692,29.47478,27.833007768288617,30.0,3.339960932194634,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241291_3732241154_0,3732241291,3732241154,0,-23.8793947,29.474135,-23.8794903,29.4739257,23.788239899819345,30.0,2.854588787978322,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241305_3732241501_0,3732241305,3732241501,0,-23.8742355,29.4830989,-23.8747195,29.4836166,75.28211628126739,30.0,9.033853953752088,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241318_3732241339_0,3732241318,3732241339,0,-23.8802402,29.4897501,-23.8805775,29.4893176,57.797012827864876,30.0,6.935641539343785,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241321_3732241372_0,3732241321,3732241372,0,-23.877611,29.4781157,-23.8778767,29.4782361,32.09739819137218,30.0,3.8516877829646616,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241321_7218575888_0,3732241321,7218575888,0,-23.877611,29.4781157,-23.8774757,29.4777815,42.89115279721478,30.0,5.146938335665774,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241321_3732241573_0,3732241321,3732241573,0,-23.877611,29.4781157,-23.876269,29.4797382,222.4509188378438,30.0,26.694110260541255,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241326_3732241554_0,3732241326,3732241554,0,-23.8783378,29.4762124,-23.8785904,29.4759267,40.40777182267114,30.0,4.848932618720537,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241326_3732241473_0,3732241326,3732241473,0,-23.8783378,29.4762124,-23.8782016,29.4763613,21.414424079462673,30.0,2.569730889535521,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241326_3732241188_0,3732241326,3732241188,0,-23.8783378,29.4762124,-23.8781882,29.4760448,23.817818894980057,30.0,2.858138267397607,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241332_3732241488_0,3732241332,3732241488,0,-23.8768272,29.4774944,-23.8769361,29.4775709,14.392193241031485,30.0,1.7270631889237784,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241338_3732241537_0,3732241338,3732241537,0,-23.8741443,29.4843308,-23.8745372,29.4848182,66.06664351975583,30.0,7.9279972223707,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241338_9307976322_0,3732241338,9307976322,0,-23.8741443,29.4843308,-23.8742295,29.4842243,14.388214323029262,30.0,1.7265857187635114,Akademia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241339_3732241400_0,3732241339,3732241400,0,-23.8805775,29.4893176,-23.8803823,29.489103,30.776876381976557,30.0,3.6932251658371866,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241339_3732241318_0,3732241339,3732241318,0,-23.8805775,29.4893176,-23.8802402,29.4897501,57.797012827864876,30.0,6.935641539343785,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241339_3732238810_0,3732241339,3732238810,0,-23.8805775,29.4893176,-23.8803359,29.4898835,73.34730628885356,30.0,8.801676754662427,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241345_7218753597_0,3732241345,7218753597,0,-23.8796111,29.4889267,-23.8799927,29.4885394,61.00966158090869,30.0,7.321159389709043,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241351_3732241244_0,3732241351,3732241244,0,-23.8744534,29.4839445,-23.8745165,29.4838668,10.566418875545232,30.0,1.2679702650654276,Akademia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241351_9307976322_0,3732241351,9307976322,0,-23.8744534,29.4839445,-23.8742295,29.4842243,37.80551670500446,30.0,4.536662004600535,Akademia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241351_3732241212_0,3732241351,3732241212,0,-23.8744534,29.4839445,-23.8748708,29.4844681,70.63027837940395,30.0,8.475633405528473,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241357_3732241184_0,3732241357,3732241184,0,-23.8752278,29.4821227,-23.8753725,29.4823091,24.861767131013405,30.0,2.9834120557216086,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241357_5991770772_0,3732241357,5991770772,0,-23.8752278,29.4821227,-23.8751745,29.4821865,8.786884157521339,30.0,1.0544260989025607,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241357_3732241588_0,3732241357,3732241588,0,-23.8752278,29.4821227,-23.8740841,29.4806128,199.4305567315311,30.0,23.931666807783735,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241365_12820416641_0,3732241365,12820416641,0,-23.8784641,29.4863391,-23.8785612,29.4864605,16.399438595425472,30.0,1.9679326314510566,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241365_3732241526_0,3732241365,3732241526,0,-23.8784641,29.4863391,-23.877976,29.4857155,83.46284701323584,30.0,10.015541641588301,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241365_12820416638_0,3732241365,12820416638,0,-23.8784641,29.4863391,-23.8783022,29.4865161,25.455425575387963,30.0,3.054651069046556,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241368_3732238823_0,3732241368,3732238823,0,-23.8779772,29.4766308,-23.8777994,29.4764981,23.935830821667643,30.0,2.8722996986001172,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241368_7230561889_0,3732241368,7230561889,0,-23.8779772,29.4766308,-23.8782014,29.4768467,33.21749807919287,30.0,3.9860997695031446,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241368_3732241473_0,3732241368,3732241473,0,-23.8779772,29.4766308,-23.8782016,29.4763613,37.06061757143202,30.0,4.447274108571842,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241368_3732241160_0,3732241368,3732241160,0,-23.8779772,29.4766308,-23.877743,29.4769111,38.60632931707673,30.0,4.632759518049207,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241371_3732241152_0,3732241371,3732241152,0,-23.8795307,29.4760649,-23.8791631,29.4757752,50.38286546843539,30.0,6.045943856212247,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241372_3732241413_0,3732241372,3732241413,0,-23.8778767,29.4782361,-23.878618,29.4784101,84.30616694533485,30.0,10.116740033440182,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241372_3732241219_0,3732241372,3732241219,0,-23.8778767,29.4782361,-23.877055,29.4797972,215.47000974792158,30.0,25.85640116975059,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241372_3732241321_0,3732241372,3732241321,0,-23.8778767,29.4782361,-23.877611,29.4781157,32.09739819137218,30.0,3.8516877829646616,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241375_3732241448_0,3732241375,3732241448,0,-23.8816789,29.4860132,-23.8817302,29.4859138,11.605180651333894,30.0,1.3926216781600673,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241375_1215751828_0,3732241375,1215751828,0,-23.8816789,29.4860132,-23.8820449,29.4862518,47.388710840850536,30.0,5.6866453009020645,Valencia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241375_1215751806_0,3732241375,1215751806,0,-23.8816789,29.4860132,-23.8814881,29.485983,21.964791982040428,30.0,2.6357750378448515,Valencia Street,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241383_3732241269_0,3732241383,3732241269,0,-23.8793518,29.4754761,-23.8795059,29.4751027,41.65377980012045,30.0,4.9984535760144535,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241383_7230561896_0,3732241383,7230561896,0,-23.8793518,29.4754761,-23.8793,29.4754432,6.660829416244092,30.0,0.7992995299492911,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241383_10299869805_0,3732241383,10299869805,0,-23.8793518,29.4754761,-23.8798155,29.475794,61.03547033932359,30.0,7.324256440718831,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241385_3732241268_0,3732241385,3732241268,0,-23.8785781,29.476498,-23.8789568,29.4768307,54.01436099805735,30.0,6.481723319766882,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241385_7230561890_0,3732241385,7230561890,0,-23.8785781,29.476498,-23.8785343,29.4764545,6.57897353737595,30.0,0.789476824485114,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241385_3732241391_0,3732241385,3732241391,0,-23.8785781,29.476498,-23.8788457,29.4761661,45.073996156907796,30.0,5.408879538828936,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241388_3732241274_0,3732241388,3732241274,0,-23.8780574,29.4790463,-23.8781776,29.4789278,29.34165364132054,30.0,3.520998436958465,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241388_3732241137_0,3732241388,3732241137,0,-23.8780574,29.4790463,-23.8770584,29.4802558,165.7744718093327,30.0,19.892936617119926,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241391_7230561892_0,3732241391,7230561892,0,-23.8788457,29.4761661,-23.878795,29.4761154,7.639162300631698,30.0,0.9166994760758038,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241391_3732241500_0,3732241391,3732241500,0,-23.8788457,29.4761661,-23.8791482,29.4764819,46.50206714582996,30.0,5.580248057499595,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241391_3732241152_0,3732241391,3732241152,0,-23.8788457,29.4761661,-23.8791631,29.4757752,53.15437344355465,30.0,6.378524813226558,unamed,residential,True,1,unclassified,no,no,yes,False,1.0,,
3732241398_3732241127_0,3732241398,3732241127,0,-23.8789964,29.4748394,-23.8791352,29.4745279,35.23271981613541,30.0,4.227926377936249,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241398_3732241556_0,3732241398,3732241556,0,-23.8789964,29.4748394,-23.8788378,29.4752131,41.88990773281282,30.0,5.026788927937539,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241398_3732241170_0,3732241398,3732241170,0,-23.8789964,29.4748394,-23.879193,29.4749392,24.101249860688796,30.0,2.8921499832826556,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241400_3732241408_0,3732241400,3732241408,0,-23.8803823,29.489103,-23.8800783,29.4894994,52.603308565530654,30.0,6.312397027863678,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241400_3732241339_0,3732241400,3732241339,0,-23.8803823,29.489103,-23.8805775,29.4893176,30.776876381976557,30.0,3.6932251658371866,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241400_7218753585_0,3732241400,7218753585,0,-23.8803823,29.489103,-23.8803458,29.489033,8.661984138329029,30.0,1.0394380965994834,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241402_7230561899_0,3732241402,7230561899,0,-23.8793184,29.4746138,-23.8795899,29.4747343,32.580919757545345,30.0,3.9097103709054415,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241402_3732241127_0,3732241402,3732241127,0,-23.8793184,29.4746138,-23.8791352,29.4745279,22.16435610390106,30.0,2.6597227324681274,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241402_3732241170_0,3732241402,3732241170,0,-23.8793184,29.4746138,-23.879193,29.4749392,35.907095109392856,30.0,4.308851413127143,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241408_3732241400_0,3732241408,3732241400,0,-23.8800783,29.4894994,-23.8803823,29.489103,52.603308565530654,30.0,6.312397027863678,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241413_3732241372_0,3732241413,3732241372,0,-23.878618,29.4784101,-23.8778767,29.4782361,84.30616694533485,30.0,10.116740033440182,unamed,residential,False,1,unclassified,no,no,yes,False,3.822259830905819,,
3732241413_3732241274_0,3732241413,3732241274,0,-23.878618,29.4784101,-23.8781776,29.4789278,71.89505226190441,30.0,8.62740627142853,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241413_3732241234_0,3732241413,3732241234,0,-23.878618,29.4784101,-23.877782,29.4802692,291.0435855033047,30.0,34.92523026039657,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241414_3732241234_0,3732241414,3732241234,0,-23.8775704,29.4801283,-23.877782,29.4802692,27.54732556244085,30.0,3.3056790674929024,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241435_3732241589_0,3732241435,3732241589,0,-23.8804098,29.4889177,-23.8809047,29.4895671,85.95392564630878,30.0,10.314471077557053,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241435_3732241516_0,3732241435,3732241516,0,-23.8804098,29.4889177,-23.8800632,29.4884688,59.76361081341794,30.0,7.1716332976101524,Vharanani Avenue,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241435_7218753585_0,3732241435,7218753585,0,-23.8804098,29.4889177,-23.8803458,29.489033,13.786200615160098,30.0,1.654344073819212,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241446_3732241137_0,3732241446,3732241137,0,-23.8789846,29.481471,-23.8770584,29.4802558,247.26821715212688,30.0,29.672186058255225,De Wet Drive,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241446_5991554928_0,3732241446,5991554928,0,-23.8789846,29.481471,-23.8791588,29.4811539,37.6129770784703,30.0,4.5135572494164355,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241446_1323343858_0,3732241446,1323343858,0,-23.8789846,29.481471,-23.8823887,29.4836402,438.08825800995595,30.0,52.57059096119471,De Wet Drive,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241448_3732241375_0,3732241448,3732241375,0,-23.8817302,29.4859138,-23.8816789,29.4860132,11.605180651333894,30.0,1.3926216781600673,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241448_3732241587_0,3732241448,3732241587,0,-23.8817302,29.4859138,-23.8822965,29.4851842,97.37341017546281,30.0,11.684809221055536,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241448_3732241587_1,3732241448,3732241587,1,-23.8817302,29.4859138,-23.8822965,29.4851842,165.12191702041645,30.0,19.814630042449974,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
3732241448_3732241587_2,3732241448,3732241587,2,-23.8817302,29.4859138,-23.8822965,29.4851842,153.35992045378327,30.0,18.40319045445399,unamed,residential,False,1,unclassified,no,no,yes,False,1.0,,
